dark_ratio,edge_density,center_dark,contrast,yawn_score,predicted,actual
0.0,0.098388671875,0.0,21.58126499800792,0.018302108363189382,0,0
0.000732421875,0.110107421875,0.006944444444444444,31.57879109083582,0.026465328358742806,0,0
0.594970703125,0.327880859375,0.4895833333333333,38.98474194845144,0.4818978346182653,1,0
0.594970703125,0.327880859375,0.4895833333333333,38.98474194845144,0.4818978346182653,1,0
0.0732421875,0.27783203125,0.24305555555555555,40.281152220519296,0.1700988306297788,1,0
0.0732421875,0.27783203125,0.24305555555555555,40.281152220519296,0.1700988306297788,1,0
0.5751953125,0.123291015625,0.8697916666666666,68.65936197191604,0.6172491332181533,1,0
0.5751953125,0.123291015625,0.8697916666666666,68.65936197191604,0.6172491332181533,1,0
0.00146484375,0.260498046875,0.0,29.457744690415343,0.038187798928839355,0,0
0.0,0.10400390625,0.0,28.4347291277676,0.021551264792752,0,0
0.036376953125,0.177490234375,0.11458333333333333,46.634341809361224,0.096421115200975,0,0
0.0,0.10400390625,0.0,36.385439098255496,0.024669190271374708,0,0
0.029052734375,0.2197265625,0.2222222222222222,49.3895068912486,0.14185107296388835,1,0
0.0087890625,0.237060546875,0.005208333333333333,31.52330231478042,0.04166709235996291,0,0
0.0087890625,0.237060546875,0.005208333333333333,31.52330231478042,0.04166709235996291,0,0
0.0,0.08984375,0.0,36.81817609099784,0.023422875427842292,0,0
0.0,0.08984375,0.0,36.81817609099784,0.023422875427842292,0,0
0.011474609375,0.33154296875,0.06597222222222222,42.31081214521918,0.08072550486495525,0,0
0.029296875,0.3095703125,0.07118055555555555,30.062614257301934,0.08293726396528181,0,0
0.021484375,0.052978515625,0.0,46.758184193445985,0.03222814438345921,0,0
0.227294921875,0.19189453125,0.1736111111111111,54.15536847362893,0.20078926572086755,1,0
0.227294921875,0.19189453125,0.1736111111111111,54.15536847362893,0.20078926572086755,1,0
0.12841796875,0.205322265625,0.1527777777777778,50.99375549823195,0.15300807634938834,1,0
0.0,0.0615234375,0.0,23.273415104809473,0.015279173202866462,0,0
0.0,0.0615234375,0.0,23.273415104809473,0.015279173202866462,0,0
0.007080078125,0.191650390625,0.0,28.729473945826875,0.0332635306834125,0,0
0.00146484375,0.080810546875,0.001736111111111111,22.751246479753664,0.0182834940749851,0,0
0.2509765625,0.178955078125,0.3003472222222222,48.11951903739315,0.25729542132389605,1,0
